Station,Annee,Mois,Jour,Pluie,Insolation,TCM=(Tmin+Tmax)/2,TDM= moyenne des valeurs trihoraires,TMAX,TMIN,Humidité relative MAX,Humidité relative MIN,Date,Vitesse_moy,Pluie_moy_voisine,TCM,Humidite_moy,Evap_estimee
Ouahigouya,2020,3,31,0.0,10.4,34.800000000000004,35.0,42.0,27.6,22,6,2020-03-31,7.0,0.0,34.800000000000004,14.0,15.639999999999999
Ouahigouya,2020,3,31,0.0,10.4,34.800000000000004,35.0,42.0,27.6,22,6,2020-03-31,10.5,0.0,34.800000000000004,14.0,16.340000000000003
Ouahigouya,2020,4,1,0.0,10.4,36.1,35.4,42.4,29.8,20,4,2020-04-01,4.0625,0.0,36.1,12.0,15.642500000000002
Ouahigouya,2020,4,1,0.0,10.4,36.1,35.4,42.4,29.8,20,4,2020-04-01,5.875,0.0,36.1,12.0,16.005000000000003
Ouahigouya,2020,4,2,0.0,10.3,34.7,34.4,41.7,27.6,23,5,2020-04-02,10.9375,0.0,34.7,14.0,16.347500000000004
Ouahigouya,2020,4,2,0.0,10.3,34.7,34.4,41.7,27.6,23,5,2020-04-02,12.5,0.0,34.7,14.0,16.660000000000004
Ouahigouya,2020,4,3,0.0,11.1,34.300000000000004,34.4,43.0,25.6,31,6,2020-04-03,16.75,0.0,34.300000000000004,18.5,17.34
Ouahigouya,2020,4,3,0.0,11.1,34.300000000000004,34.4,43.0,25.6,31,6,2020-04-03,10.5625,0.0,34.300000000000004,18.5,16.1025
Ouahigouya,2020,4,4,0.0,11.1,34.4,35.0,43.0,25.7,24,5,2020-04-04,10.4375,0.0,34.4,14.5,16.507499999999997
Ouahigouya,2020,4,4,0.0,11.1,34.4,35.0,43.0,25.7,24,5,2020-04-04,11.6875,0.0,34.4,14.5,16.757499999999997
Ouahigouya,2020,4,5,0.0,11.200000000000001,35.1,34.6,43.0,27.2,38,6,2020-04-05,13.8125,0.0,35.1,22.0,16.6925
Ouahigouya,2020,4,5,0.0,11.200000000000001,35.1,34.6,43.0,27.2,38,6,2020-04-05,10.25,0.0,35.1,22.0,15.98
Ouahigouya,2020,4,6,0.0,11.200000000000001,34.800000000000004,35.5,44.0,25.5,26,4,2020-04-06,14.875,0.0,34.800000000000004,15.0,17.515000000000004
Ouahigouya,2020,4,6,0.0,11.200000000000001,34.800000000000004,35.5,44.0,25.5,26,4,2020-04-06,10.0625,0.0,34.800000000000004,15.0,16.552500000000002
Ouahigouya,2020,4,7,0.0,9.5,34.9,35.0,42.7,27.0,25,4,2020-04-07,12.9375,0.0,34.9,14.5,16.357499999999998
Ouahigouya,2020,4,7,0.0,9.5,34.9,35.0,42.7,27.0,25,4,2020-04-07,10.125,0.0,34.9,14.5,15.794999999999998
Ouahigouya,2020,4,8,0.0,8.700000000000001,35.7,35.2,42.7,28.7,45,5,2020-04-08,12.375,0.4,35.7,25.0,15.035000000000004
Ouahigouya,2020,4,8,0.0,8.700000000000001,35.7,35.2,42.7,28.7,45,5,2020-04-08,10.375,0.4,35.7,25.0,14.635000000000002
Ouahigouya,2020,4,9,0.0,6.7,33.4,33.7,39.6,27.2,50,13,2020-04-09,9.5625,0.0,33.4,31.5,12.132499999999999
Ouahigouya,2020,4,9,0.0,6.7,33.4,33.7,39.6,27.2,50,13,2020-04-09,11.625,0.0,33.4,31.5,12.545
Ouahigouya,2020,4,10,0.0,4.4,33.1,32.5,36.6,29.6,51,28,2020-04-10,10.125,0.0,33.1,39.5,10.204999999999998
Ouahigouya,2020,4,10,0.0,4.4,33.1,32.5,36.6,29.6,51,28,2020-04-10,9.9375,0.0,33.1,39.5,10.1675
Ouahigouya,2020,4,11,0.0,9.5,34.1,33.7,41.0,27.1,58,18,2020-04-11,9.625,0.0,34.1,38.0,13.105
Ouahigouya,2020,4,11,0.0,9.5,34.1,33.7,41.0,27.1,58,18,2020-04-11,9.125,0.0,34.1,38.0,13.004999999999999
Ouahigouya,2020,4,12,0.0,10.0,35.5,35.300000000000004,41.0,30.0,40,17,2020-04-12,10.5,0.0,35.5,28.5,14.9
Ouahigouya,2020,4,12,0.0,10.0,35.5,35.300000000000004,41.0,30.0,40,17,2020-04-12,10.1875,0.0,35.5,28.5,14.8375
Ouahigouya,2020,4,13,0.0,9.4,36.0,36.0,41.0,31.0,43,13,2020-04-13,10.625,0.0,36.0,28.0,14.825
Ouahigouya,2020,4,13,0.0,9.4,36.0,36.0,41.0,31.0,43,13,2020-04-13,9.5625,0.0,36.0,28.0,14.6125
Ouahigouya,2020,4,14,0.0,9.6,35.6,35.800000000000004,41.5,29.6,43,12,2020-04-14,10.8125,0.0,35.6,27.5,14.892500000000002
Ouahigouya,2020,4,14,0.0,9.6,35.6,35.800000000000004,41.5,29.6,43,12,2020-04-14,10.0,0.0,35.6,27.5,14.73
Ouahigouya,2020,4,15,0.0,0.0,33.7,33.2,37.2,30.2,37,23,2020-04-15,13.625,0.0,33.7,30.0,9.835
Ouahigouya,2020,4,15,0.0,0.0,33.7,33.2,37.2,30.2,37,23,2020-04-15,11.8125,0.0,33.7,30.0,9.472500000000002
Ouahigouya,2020,4,16,0.0,6.2,36.2,35.5,42.1,30.3,31,7,2020-04-16,18.0,0.0,36.2,19.0,15.660000000000002
Ouahigouya,2020,4,16,0.0,6.2,36.2,35.5,42.1,30.3,31,7,2020-04-16,16.3125,0.0,36.2,19.0,15.3225
Ouahigouya,2020,4,17,0.0,10.0,36.4,37.2,44.0,28.7,22,4,2020-04-17,8.125,0.0,36.4,13.0,16.245
Ouahigouya,2020,4,17,0.0,10.0,36.4,37.2,44.0,28.7,22,4,2020-04-17,10.0,0.0,36.4,13.0,16.62
Ouahigouya,2020,4,18,0.0,7.3,36.4,36.0,42.7,30.0,35,13,2020-04-18,7.875,0.4,36.4,24.0,13.745
Ouahigouya,2020,4,18,0.0,7.3,36.4,36.0,42.7,30.0,35,13,2020-04-18,11.0625,0.4,36.4,24.0,14.382499999999999
Ouahigouya,2020,4,19,0.0,5.5,36.9,35.800000000000004,40.7,33.1,45,26,2020-04-19,12.5,5.6000000000000005,36.9,35.5,12.77
Ouahigouya,2020,4,19,0.0,5.5,36.9,35.800000000000004,40.7,33.1,45,26,2020-04-19,10.75,5.6000000000000005,36.9,35.5,12.419999999999998
Ouahigouya,2020,4,20,0.0,0.0,28.3,28.900000000000002,30.1,26.5,74,45,2020-04-20,11.75,3.75,28.3,59.5,4.89
Ouahigouya,2020,4,20,0.0,0.0,28.3,28.900000000000002,30.1,26.5,74,45,2020-04-20,13.0625,3.75,28.3,59.5,5.152500000000001
Ouahigouya,2020,4,21,0.0,5.0,32.6,32.6,39.0,26.2,70,17,2020-04-21,12.875,0.0,32.6,43.5,10.504999999999999
Ouahigouya,2020,4,21,0.0,5.0,32.6,32.6,39.0,26.2,70,17,2020-04-21,12.6875,0.0,32.6,43.5,10.467499999999998
Ouahigouya,2020,4,22,0.0,5.2,35.2,35.0,41.4,29.0,53,13,2020-04-22,6.0625,0.0,35.2,33.0,11.0725
Ouahigouya,2020,4,22,0.0,5.2,35.2,35.0,41.4,29.0,53,13,2020-04-22,11.4375,0.0,35.2,33.0,12.147499999999999
Ouahigouya,2020,4,23,0.0,8.4,36.1,35.5,42.6,29.6,39,15,2020-04-23,12.5625,0.0,36.1,27.0,14.842500000000001
Ouahigouya,2020,4,23,0.0,8.4,36.1,35.5,42.6,29.6,39,15,2020-04-23,9.5625,0.0,36.1,27.0,14.242500000000003
Ouahigouya,2020,4,24,0.0,9.700000000000001,36.2,35.9,41.800000000000004,30.6,47,14,2020-04-24,11.5,0.525,36.2,30.5,14.96
Ouahigouya,2020,4,24,0.0,9.700000000000001,36.2,35.9,41.800000000000004,30.6,47,14,2020-04-24,12.3125,0.525,36.2,30.5,15.122499999999999
Ouahigouya,2020,4,25,0.0,9.200000000000001,36.4,36.0,41.800000000000004,30.900000000000002,50,13,2020-04-25,13.625,0.425,36.4,31.5,15.095
Ouahigouya,2020,4,25,0.0,9.200000000000001,36.4,36.0,41.800000000000004,30.900000000000002,50,13,2020-04-25,12.25,0.425,36.4,31.5,14.819999999999999
Ouahigouya,2020,4,26,0.0,8.0,35.800000000000004,36.300000000000004,43.4,28.2,36,8,2020-04-26,8.1875,0.0,35.800000000000004,22.0,14.177500000000002
Ouahigouya,2020,4,26,0.0,8.0,35.800000000000004,36.300000000000004,43.4,28.2,36,8,2020-04-26,10.6875,0.0,35.800000000000004,22.0,14.677500000000002
Ouahigouya,2020,4,27,0.0,10.0,35.9,35.4,43.2,28.5,61,6,2020-04-27,9.5625,0.0,35.9,33.5,14.332500000000001
Ouahigouya,2020,4,27,0.0,10.0,35.9,35.4,43.2,28.5,61,6,2020-04-27,10.8125,0.0,35.9,33.5,14.582500000000001
Ouahigouya,2020,4,28,0.0,11.1,36.4,36.5,43.2,29.5,44,9,2020-04-28,10.5625,1.025,36.4,26.5,15.9325
Ouahigouya,2020,4,28,0.0,11.1,36.4,36.5,43.2,29.5,44,9,2020-04-28,11.25,1.025,36.4,26.5,16.07
Ouahigouya,2020,4,29,0.0,9.1,37.300000000000004,36.5,43.9,30.7,44,13,2020-04-29,9.9375,0.5,37.300000000000004,28.5,14.877500000000003
Ouahigouya,2020,4,29,0.0,9.1,37.300000000000004,36.5,43.9,30.7,44,13,2020-04-29,11.4375,0.5,37.300000000000004,28.5,15.177500000000004
Ouahigouya,2020,4,30,0.0,9.200000000000001,36.4,36.4,40.5,32.2,45,23,2020-04-30,10.5,0.0,36.4,34.0,14.22
Ouahigouya,2020,4,30,0.0,9.200000000000001,36.4,36.4,40.5,32.2,45,23,2020-04-30,11.125,0.0,36.4,34.0,14.345
Ouahigouya,2020,5,1,0.0,5.8,35.7,35.300000000000004,42.0,29.400000000000002,56,20,2020-05-01,15.625,0.0,35.7,38.0,12.934999999999999
Ouahigouya,2020,5,1,0.0,5.8,35.7,35.300000000000004,42.0,29.400000000000002,56,20,2020-05-01,11.5,0.0,35.7,38.0,12.110000000000001
Ouahigouya,2020,5,2,0.0,10.8,36.4,36.0,43.7,29.0,50,7,2020-05-02,16.0,0.0,36.4,28.5,16.669999999999998
Ouahigouya,2020,5,2,0.0,10.8,36.4,36.0,43.7,29.0,50,7,2020-05-02,12.125,0.0,36.4,28.5,15.895000000000001
Ouahigouya,2020,5,3,0.0,10.9,36.5,36.300000000000004,43.6,29.400000000000002,25,6,2020-05-03,12.875,0.0,36.5,15.5,17.424999999999997
Ouahigouya,2020,5,3,0.0,10.9,36.5,36.300000000000004,43.6,29.400000000000002,25,6,2020-05-03,11.0,0.0,36.5,15.5,17.049999999999997
Ouahigouya,2020,5,4,0.0,10.8,36.1,35.300000000000004,42.4,29.8,57,18,2020-05-04,13.5,13.825000000000001,36.1,37.5,15.18
Ouahigouya,2020,5,4,0.0,10.8,36.1,35.300000000000004,42.4,29.8,57,18,2020-05-04,11.125,13.825000000000001,36.1,37.5,14.705000000000002
Ouahigouya,2020,5,5,0.0,7.9,34.2,33.5,40.5,27.8,56,19,2020-05-05,8.875,3.125,34.2,37.5,12.235000000000001
Ouahigouya,2020,5,5,0.0,7.9,34.2,33.5,40.5,27.8,56,19,2020-05-05,8.5625,3.125,34.2,37.5,12.172500000000001
Ouahigouya,2020,5,6,0.0,8.6,36.7,36.4,43.300000000000004,30.1,55,12,2020-05-06,6.6875,0.0,36.7,33.5,13.297499999999998
Ouahigouya,2020,5,6,0.0,8.6,36.7,36.4,43.300000000000004,30.1,55,12,2020-05-06,9.5,0.0,36.7,33.5,13.859999999999998
Ouahigouya,2020,5,7,0.0,10.8,37.5,37.1,43.7,31.2,39,6,2020-05-07,10.8125,0.0,37.5,22.5,16.5625
Ouahigouya,2020,5,7,0.0,10.8,37.5,37.1,43.7,31.2,39,6,2020-05-07,10.0,0.0,37.5,22.5,16.4
Ouahigouya,2020,5,8,0.0,10.5,36.4,36.300000000000004,42.4,30.400000000000002,43,15,2020-05-08,12.0,0.0,36.4,29.0,15.67
Ouahigouya,2020,5,8,0.0,10.5,36.4,36.300000000000004,42.4,30.400000000000002,43,15,2020-05-08,10.1875,0.0,36.4,29.0,15.307500000000003
Ouahigouya,2020,5,9,0.0,8.9,36.1,35.5,41.300000000000004,30.8,42,22,2020-05-09,10.125,0.675,36.1,32.0,14.105
Ouahigouya,2020,5,9,0.0,8.9,36.1,35.5,41.300000000000004,30.8,42,22,2020-05-09,9.4375,0.675,36.1,32.0,13.967500000000001
Ouahigouya,2020,5,10,0.0,11.1,36.7,36.2,42.300000000000004,31.0,50,19,2020-05-10,12.1875,18.325000000000003,36.7,34.5,15.5475
Ouahigouya,2020,5,10,0.0,11.1,36.7,36.2,42.300000000000004,31.0,50,19,2020-05-10,13.0,18.325000000000003,36.7,34.5,15.71
Ouahigouya,2020,5,11,8.5,8.5,34.4,33.8,40.5,28.3,59,26,2020-05-11,12.5,0.0,34.4,42.5,12.82
Ouahigouya,2020,5,11,8.5,8.5,34.4,33.8,40.5,28.3,59,26,2020-05-11,10.5,0.0,34.4,42.5,12.419999999999998
Ouahigouya,2020,5,12,0.0,6.3,32.9,32.6,40.6,25.1,75,24,2020-05-12,11.875,0.0,32.9,49.5,10.445
Ouahigouya,2020,5,12,0.0,6.3,32.9,32.6,40.6,25.1,75,24,2020-05-12,10.5625,0.0,32.9,49.5,10.182500000000001
Ouahigouya,2020,5,13,0.0,10.200000000000001,35.2,34.800000000000004,40.9,29.5,54,22,2020-05-13,7.6875,1.175,35.2,38.0,13.3975
Ouahigouya,2020,5,13,0.0,10.200000000000001,35.2,34.800000000000004,40.9,29.5,54,22,2020-05-13,9.1875,1.175,35.2,38.0,13.697499999999998
Ouahigouya,2020,5,14,0.0,10.4,35.9,35.4,41.4,30.400000000000002,51,24,2020-05-14,14.1875,0.0,35.9,37.5,15.057499999999997
Ouahigouya,2020,5,14,0.0,10.4,35.9,35.4,41.4,30.400000000000002,51,24,2020-05-14,10.8125,0.0,35.9,37.5,14.3825
Ouahigouya,2020,5,15,0.0,5.8,35.300000000000004,34.800000000000004,41.0,29.6,49,19,2020-05-15,15.5,0.0,35.300000000000004,34.0,13.190000000000003
Ouahigouya,2020,5,15,0.0,5.8,35.300000000000004,34.800000000000004,41.0,29.6,49,19,2020-05-15,11.8125,0.0,35.300000000000004,34.0,12.452500000000002
Ouahigouya,2020,5,16,0.0,6.4,35.800000000000004,35.6,41.0,30.5,52,14,2020-05-16,12.8125,2.75,35.800000000000004,33.0,13.2025
Ouahigouya,2020,5,16,0.0,6.4,35.800000000000004,35.6,41.0,30.5,52,14,2020-05-16,12.0,2.75,35.800000000000004,33.0,13.040000000000003
Ouahigouya,2020,5,17,0.0,11.0,36.0,35.5,42.7,29.3,60,12,2020-05-17,12.8125,0.0,36.0,36.0,15.262499999999998
Ouahigouya,2020,5,17,0.0,11.0,36.0,35.5,42.7,29.3,60,12,2020-05-17,10.0625,0.0,36.0,36.0,14.712499999999997
Ouahigouya,2020,5,18,0.0,9.8,34.300000000000004,34.0,40.7,27.900000000000002,55,23,2020-05-18,11.0,0.0,34.300000000000004,39.0,13.49
Ouahigouya,2020,5,18,0.0,9.8,34.300000000000004,34.0,40.7,27.900000000000002,55,23,2020-05-18,10.875,0.0,34.300000000000004,39.0,13.465000000000002
Ouahigouya,2020,5,19,0.0,10.9,36.300000000000004,35.7,42.0,30.5,52,18,2020-05-19,14.8125,21.3,36.300000000000004,35.0,15.802500000000002
Ouahigouya,2020,5,19,0.0,10.9,36.300000000000004,35.7,42.0,30.5,52,18,2020-05-19,11.0,21.3,36.300000000000004,35.0,15.04
Ouahigouya,2020,5,20,0.0,7.5,34.2,34.5,40.0,28.400000000000002,58,19,2020-05-20,12.875,0.0,34.2,38.5,12.735000000000001
Ouahigouya,2020,5,20,0.0,7.5,34.2,34.5,40.0,28.400000000000002,58,19,2020-05-20,11.8125,0.0,34.2,38.5,12.522499999999999
Ouahigouya,2020,5,21,0.0,11.0,35.300000000000004,35.0,42.6,28.0,59,8,2020-05-21,16.4375,0.0,35.300000000000004,33.5,16.027500000000003
Ouahigouya,2020,5,21,0.0,11.0,35.300000000000004,35.0,42.6,28.0,59,8,2020-05-21,11.5625,0.0,35.300000000000004,33.5,15.052500000000004
Ouahigouya,2020,5,22,0.0,11.5,35.1,34.9,42.6,27.6,27,5,2020-05-22,6.25,0.0,35.1,16.0,15.930000000000001
Ouahigouya,2020,5,22,0.0,11.5,35.1,34.9,42.6,27.6,27,5,2020-05-22,12.875,0.0,35.1,16.0,17.255
Ouahigouya,2020,5,23,0.0,10.4,33.6,33.4,40.0,27.1,65,14,2020-05-23,9.875,0.0,33.6,39.5,13.305000000000003
Ouahigouya,2020,5,23,0.0,10.4,33.6,33.4,40.0,27.1,65,14,2020-05-23,11.3125,0.0,33.6,39.5,13.592500000000001
Ouahigouya,2020,5,24,0.0,10.8,35.1,34.300000000000004,40.9,29.2,62,19,2020-05-24,7.0,4.125,35.1,40.5,13.279999999999998
Ouahigouya,2020,5,24,0.0,10.8,35.1,34.300000000000004,40.9,29.2,62,19,2020-05-24,11.0,4.125,35.1,40.5,14.079999999999998
Ouahigouya,2020,5,25,0.0,8.700000000000001,33.7,34.300000000000004,39.2,28.1,58,29,2020-05-25,11.3125,0.0,33.7,43.5,12.372499999999999
Ouahigouya,2020,5,25,0.0,8.700000000000001,33.7,34.300000000000004,39.2,28.1,58,29,2020-05-25,10.6875,0.0,33.7,43.5,12.247499999999999
Ouahigouya,2020,5,26,0.7000000000000001,9.700000000000001,35.7,34.800000000000004,41.1,30.2,55,23,2020-05-26,11.875,1.925,35.7,39.0,14.035000000000002
Ouahigouya,2020,5,26,0.7000000000000001,9.700000000000001,35.7,34.800000000000004,41.1,30.2,55,23,2020-05-26,10.5625,1.925,35.7,39.0,13.772500000000003
Ouahigouya,2020,5,27,2.5,7.7,32.2,31.8,38.9,25.400000000000002,77,26,2020-05-27,11.8125,0.0,32.2,51.5,10.7225
Ouahigouya,2020,5,27,2.5,7.7,32.2,31.8,38.9,25.400000000000002,77,26,2020-05-27,11.5,0.0,32.2,51.5,10.66
Ouahigouya,2020,5,28,0.0,2.4,30.6,30.1,35.2,26.0,73,35,2020-05-28,9.9375,0.0,30.6,54.0,6.967499999999999
Ouahigouya,2020,5,28,0.0,2.4,30.6,30.1,35.2,26.0,73,35,2020-05-28,6.6875,0.0,30.6,54.0,6.317499999999999
Ouahigouya,2020,5,29,0.0,8.6,34.4,33.9,39.7,29.0,61,23,2020-05-29,10.875,0.0,34.4,42.0,12.594999999999999
Ouahigouya,2020,5,29,0.0,8.6,34.4,33.9,39.7,29.0,61,23,2020-05-29,10.0,0.0,34.4,42.0,12.419999999999998
Ouahigouya,2020,5,30,4.4,8.4,35.4,33.6,40.0,30.8,61,29,2020-05-30,13.875,0.8,35.4,45.0,13.094999999999999
Ouahigouya,2020,5,30,4.4,8.4,35.4,33.6,40.0,30.8,61,29,2020-05-30,10.9375,0.8,35.4,45.0,12.5075
Ouahigouya,2020,5,31,0.0,5.6000000000000005,30.0,30.400000000000002,35.5,24.5,76,43,2020-05-31,12.5625,0.0,30.0,59.5,8.3625
Ouahigouya,2020,5,31,0.0,5.6000000000000005,30.0,30.400000000000002,35.5,24.5,76,43,2020-05-31,10.1875,0.0,30.0,59.5,7.8875
Ouahigouya,2020,6,1,0.0,10.5,34.5,34.300000000000004,40.5,28.5,65,23,2020-06-01,12.125,1.025,34.5,44.0,13.624999999999998
Ouahigouya,2020,6,1,0.0,10.5,34.5,34.300000000000004,40.5,28.5,65,23,2020-06-01,12.5625,1.025,34.5,44.0,13.7125
Ouahigouya,2020,6,2,0.0,6.8,34.800000000000004,34.5,40.0,29.5,60,27,2020-06-02,15.625,0.0,34.800000000000004,43.5,12.615000000000002
Ouahigouya,2020,6,2,0.0,6.8,34.800000000000004,34.5,40.0,29.5,60,27,2020-06-02,11.25,0.0,34.800000000000004,43.5,11.740000000000002
Ouahigouya,2020,6,3,0.0,10.200000000000001,34.5,34.1,40.5,28.5,62,28,2020-06-03,12.6875,0.0,34.5,45.0,13.4875
Ouahigouya,2020,6,3,0.0,10.200000000000001,34.5,34.1,40.5,28.5,62,28,2020-06-03,10.4375,0.0,34.5,45.0,13.037499999999998
Ouahigouya,2020,6,4,0.0,8.5,36.0,35.0,41.0,30.900000000000002,57,22,2020-06-04,12.375,2.075,36.0,39.5,13.575
Ouahigouya,2020,6,4,0.0,8.5,36.0,35.0,41.0,30.900000000000002,57,22,2020-06-04,10.625,2.075,36.0,39.5,13.224999999999998
Ouahigouya,2020,6,5,13.9,6.8,32.1,30.900000000000002,39.6,24.5,73,31,2020-06-05,13.625,1.625,32.1,52.0,10.555
Ouahigouya,2020,6,5,13.9,6.8,32.1,30.900000000000002,39.6,24.5,73,31,2020-06-05,10.0625,1.625,32.1,52.0,9.842500000000001
Ouahigouya,2020,6,6,0.0,9.200000000000001,30.900000000000002,30.5,37.2,24.6,83,32,2020-06-06,11.1875,1.85,30.900000000000002,57.5,10.357500000000002
Ouahigouya,2020,6,6,0.0,9.200000000000001,30.900000000000002,30.5,37.2,24.6,83,32,2020-06-06,10.375,1.85,30.900000000000002,57.5,10.195
Ouahigouya,2020,6,7,47.5,4.5,28.6,28.1,35.6,21.6,95,44,2020-06-07,12.25,6.525,28.6,69.5,6.330000000000001
Ouahigouya,2020,6,7,47.5,4.5,28.6,28.1,35.6,21.6,95,44,2020-06-07,12.1875,6.525,28.6,69.5,6.3175
Ouahigouya,2020,6,8,0.0,10.0,30.0,29.7,35.9,24.0,92,40,2020-06-08,10.375,4.625,30.0,66.0,9.474999999999998
Ouahigouya,2020,6,8,0.0,10.0,30.0,29.7,35.9,24.0,92,40,2020-06-08,11.1875,4.625,30.0,66.0,9.6375
Ouahigouya,2020,6,9,0.2,0.0,28.6,28.400000000000002,32.0,25.2,83,43,2020-06-09,13.375,19.075,28.6,63.0,4.955
Ouahigouya,2020,6,9,0.2,0.0,28.6,28.400000000000002,32.0,25.2,83,43,2020-06-09,10.375,19.075,28.6,63.0,4.355
Ouahigouya,2020,6,10,0.0,8.700000000000001,29.3,29.0,36.0,22.5,77,30,2020-06-10,12.8125,0.0,29.3,53.5,10.3525
Ouahigouya,2020,6,10,0.0,8.700000000000001,29.3,29.0,36.0,22.5,77,30,2020-06-10,10.875,0.0,29.3,53.5,9.965
Ouahigouya,2020,6,11,0.0,11.1,31.900000000000002,32.0,38.300000000000004,25.400000000000002,78,28,2020-06-11,13.0,0.0,31.900000000000002,53.0,12.420000000000002
Ouahigouya,2020,6,11,0.0,11.1,31.900000000000002,32.0,38.300000000000004,25.400000000000002,78,28,2020-06-11,11.0625,0.0,31.900000000000002,53.0,12.032499999999999
Ouahigouya,2020,6,12,0.0,5.9,33.4,32.7,37.800000000000004,29.0,60,37,2020-06-12,11.6875,0.0,33.4,48.5,10.4575
Ouahigouya,2020,6,12,0.0,5.9,33.4,32.7,37.800000000000004,29.0,60,37,2020-06-12,10.625,0.0,33.4,48.5,10.244999999999997
Ouahigouya,2020,6,13,0.0,9.6,33.6,33.1,38.4,28.7,69,30,2020-06-13,10.8125,5.725,33.6,49.5,12.092500000000001
Ouahigouya,2020,6,13,0.0,9.6,33.6,33.1,38.4,28.7,69,30,2020-06-13,10.25,5.725,33.6,49.5,11.98
Ouahigouya,2020,6,14,1.0,2.1,30.0,30.5,36.800000000000004,23.1,76,32,2020-06-14,10.625,0.0,30.0,54.0,6.775
Ouahigouya,2020,6,14,1.0,2.1,30.0,30.5,36.800000000000004,23.1,76,32,2020-06-14,8.4375,0.0,30.0,54.0,6.3375
Ouahigouya,2020,6,15,0.0,8.8,32.8,32.1,38.6,26.900000000000002,67,29,2020-06-15,11.125,0.0,32.8,48.0,11.665
Ouahigouya,2020,6,15,0.0,8.8,32.8,32.1,38.6,26.900000000000002,67,29,2020-06-15,10.9375,0.0,32.8,48.0,11.627499999999998
Ouahigouya,2020,6,16,0.0,8.0,34.300000000000004,34.2,39.6,29.0,62,29,2020-06-16,14.375,0.0,34.300000000000004,45.5,12.614999999999998
Ouahigouya,2020,6,16,0.0,8.0,34.300000000000004,34.2,39.6,29.0,62,29,2020-06-16,11.9375,0.0,34.300000000000004,45.5,12.127500000000001
Ouahigouya,2020,6,17,0.0,9.3,35.9,35.4,40.800000000000004,30.900000000000002,55,27,2020-06-17,12.125,7.15,35.9,41.0,13.744999999999997
Ouahigouya,2020,6,17,0.0,9.3,35.9,35.4,40.800000000000004,30.900000000000002,55,27,2020-06-17,11.0,7.15,35.9,41.0,13.52
Ouahigouya,2020,6,18,18.400000000000002,0.0,25.3,27.1,29.7,20.900000000000002,95,55,2020-06-18,12.4375,0.5750000000000001,25.3,75.0,2.5775000000000006
Ouahigouya,2020,6,18,18.400000000000002,0.0,25.3,27.1,29.7,20.900000000000002,95,55,2020-06-18,11.125,0.5750000000000001,25.3,75.0,2.3149999999999995
Ouahigouya,2020,6,19,0.0,9.3,29.0,28.400000000000002,34.5,23.5,96,43,2020-06-19,11.0625,1.025,29.0,69.5,8.6125
Ouahigouya,2020,6,19,0.0,9.3,29.0,28.400000000000002,34.5,23.5,96,43,2020-06-19,7.3125,1.025,29.0,69.5,7.8625
Ouahigouya,2020,6,20,0.0,10.4,30.900000000000002,30.900000000000002,36.6,25.1,78,35,2020-06-20,10.75,0.0,30.900000000000002,56.5,10.969999999999997
Ouahigouya,2020,6,20,0.0,10.4,30.900000000000002,30.900000000000002,36.6,25.1,78,35,2020-06-20,10.5,0.0,30.900000000000002,56.5,10.92
Ouahigouya,2020,6,21,0.0,10.8,33.6,33.6,39.1,28.1,73,30,2020-06-21,13.1875,1.5,33.6,51.5,12.9675
Ouahigouya,2020,6,21,0.0,10.8,33.6,33.6,39.1,28.1,73,30,2020-06-21,10.5625,1.5,33.6,51.5,12.4425
Ouahigouya,2020,6,22,5.0,7.2,30.400000000000002,30.0,37.6,23.2,79,44,2020-06-22,12.5,10.325000000000001,30.400000000000002,61.5,9.07
Ouahigouya,2020,6,22,5.0,7.2,30.400000000000002,30.0,37.6,23.2,79,44,2020-06-22,8.625,10.325000000000001,30.400000000000002,61.5,8.295
Ouahigouya,2020,6,23,0.0,10.8,30.900000000000002,30.6,37.0,24.8,83,35,2020-06-23,11.8125,0.975,30.900000000000002,59.0,11.132499999999999
Ouahigouya,2020,6,23,0.0,10.8,30.900000000000002,30.6,37.0,24.8,83,35,2020-06-23,10.0,0.975,30.900000000000002,59.0,10.770000000000001
Ouahigouya,2020,6,24,0.0,6.4,32.4,32.6,37.0,27.8,74,39,2020-06-24,9.5625,12.450000000000001,32.4,56.5,9.182499999999997
Ouahigouya,2020,6,24,0.0,6.4,32.4,32.6,37.0,27.8,74,39,2020-06-24,9.375,12.450000000000001,32.4,56.5,9.144999999999998
Ouahigouya,2020,6,25,0.0,9.200000000000001,32.6,32.8,38.4,26.8,70,29,2020-06-25,10.5625,0.0,32.6,49.5,11.5425
Ouahigouya,2020,6,25,0.0,9.200000000000001,32.6,32.8,38.4,26.8,70,29,2020-06-25,11.0625,0.0,32.6,49.5,11.642499999999998
Ouahigouya,2020,6,26,0.0,8.2,34.5,34.6,39.6,29.400000000000002,63,24,2020-06-26,11.625,0.0,34.5,43.5,12.424999999999997
Ouahigouya,2020,6,26,0.0,8.2,34.5,34.6,39.6,29.400000000000002,63,24,2020-06-26,11.25,0.0,34.5,43.5,12.349999999999998
Ouahigouya,2020,6,27,0.0,8.8,32.0,32.0,37.6,26.3,60,31,2020-06-27,12.0625,3.25,32.0,45.5,11.8625
Ouahigouya,2020,6,27,0.0,8.8,32.0,32.0,37.6,26.3,60,31,2020-06-27,11.0625,3.25,32.0,45.5,11.662499999999998
